q_Value,Difference,stat,gene_name
0.723842516,0.311603546,0.400130449,CCDC69
0.921263,0.028372447,0.130726383,UNC119B
0.970358138,0.010594368,0.052412895,METTL15
0.723674591,0.169741313,0.400352254,LIPT2
0.574770992,-0.120803197,-0.563562953,CCDC85C
0.033268687,-0.44073836,-1.956239823,SAC3D1
0.895155819,-0.122840246,-0.174973607,CGB1;CGB2;CGB3;CGB7
0.356721537,-0.860592206,-0.793376932,C15orf61
0.087369335,0.50887839,1.457030415,PTPA
0.050261579,0.252323786,1.7377248,ZSWIM8
0.129798495,0.284198125,1.255092952,ARHGAP32
0.007818182,0.910473824,3.066914259,DISP2
0.975002672,-0.028511683,-0.044340702,POM121C
0.776617479,0.237780571,0.335965544,HSPA8
0.172272918,0.322600683,1.116193434,EFCAB7
0.959166563,0.109249751,0.069268745,SFI1
0.04074125,-0.288045247,-1.845213471,YDJC
0.596994891,-0.175758362,-0.540189323,AFDN
1,0,NaN,CYSRT1
0.002382514,-1.108893394,-7.410939313,CENPX
0.01976319,0.659543355,2.239456637,CEBPZOS
0.046093065,-0.479375839,-1.78542091,BBIP1
0.023843019,0.309742292,2.143719736,FAM171A2
0.167806637,-0.292673429,-1.12886678,PHF20L1
0.47209987,-0.335097949,-0.66400356,PHF20L1
0.37106603,-0.268699646,-0.773143845,SNRPG;SNRPGP15
0.008528736,-2.633069674,-2.942970255,ELAPOR2
0.006072727,0.911260605,3.368521501,NUDT19
0.072501803,4.66669178,1.550329335,KPNA7
0.176632974,0.197820981,1.105459956,MIF4GD
1,0,NaN,FER1L4
0.645002475,0.245280902,0.48813779,NAA50
0.258793021,0.604462624,0.938732526,MYO1G
0.413656844,-0.349214236,-0.724067427,HACD1
0.003595577,-2.45539252,-4.523864963,ESPN
0.026538182,-1.29222393,-2.081806901,GUK1
0.812360056,0.075483004,0.286569277,MYO9A
0.254782311,0.441014608,0.944211656,SMIM1
0.114734266,-0.652715047,-1.316321572,IQCJ-SCHIP1;SCHIP1
0.101472482,0.952880541,1.379180852,RAB11A
0.056426174,1.232339859,1.677122447,FAM98A
0.115584133,-0.643426259,-1.31274185,HNRNPC
0.004192513,3.112798055,3.776740902,SURF4
0.327426379,0.792645137,0.832154394,GLS
0.050056576,0.561029116,1.739717376,ATP1B1
0.634655304,-0.261711121,-0.499872852,GPR89A;GPR89B
0.003620178,1.289462725,5.788149159,PPP1R3G
0.009880399,0.740312576,2.727794774,SCRIB
0.01625408,0.534958522,2.370778269,WASH2P;WASH3P
0.898094156,0.100791931,0.1698684,UFD1
0.89507989,0.105613708,0.175124823,AJM1
0.334770741,0.39228344,0.820264852,NCOR2
0.008375648,-0.978391965,-2.963984642,UBE2E2
0.003398329,-2.70300897,-5.705309372,BLVRA
0.020858944,-0.686016083,-2.208350751,PXDN
0.019146049,1.781798045,2.273294752,GLB1
0.97260445,-0.030028025,-0.048341842,NAA50
0.004116686,-1.835570335,-3.92126656,ZC3HAV1
0.806754594,0.288009644,0.29357287,NIPSNAP2
0.071818088,0.499373118,1.554311099,UMAD1
0.912488352,0.033231099,0.145833595,TUBA4A
0.675273285,0.287456512,0.454090063,BAG3
0.040766729,1.845015844,1.845710798,TMEM238
0.017045494,0.517533938,2.329290172,MCRIP1
0.07471396,-1.765763601,-1.531974384,ACTB
0.988961394,-0.012847265,-0.016986691,ACTB
0.865010201,-0.187005043,-0.218384645,GART
0.126676508,0.268982251,1.268304729,CNBP
0.987725315,-0.016105016,-0.020929131,SLC35B1
0.927874548,-0.092781385,-0.119121242,CLDND1
0.026650725,0.690742811,2.078470734,RACK1
0.628992228,-0.1162316,-0.506444041,PAICS
1,0,NaN,GRAMD2B
0.197443117,0.778063456,1.056247149,C4orf54
0.856104148,0.074772199,0.230359822,SLAIN2
0.091181192,-0.999079386,-1.434129773,HNRNPH1
0.003249071,-2.446859996,-4.815970459,NPM1
0.008178191,-0.818926811,-3.014295005,PPP2CB
0.004125512,-0.940249125,-4.231023965,DENND3
1,0,NaN,DECR1
0.442996035,0.570696513,0.692834544,MTDH
0.08220558,-0.584753354,-1.482158768,ANXA6
1,0,NaN,RNF223
1,0,NaN,ARHGEF4
0.108473988,-0.187051773,-1.342934846,NACA
0.019351173,1.012334188,2.265007452,GALNT7
0.009832776,1.203080177,2.735152374,SEC24D
0.315365767,0.347890536,0.84950882,ITPRID2
0.025327381,0.561335882,2.116179026,HLA-DQB1
0.756727229,0.212930679,0.360950298,MTCH2
0.828296041,-0.126991908,-0.266941723,RPS3
0.112769298,-0.909440994,-1.323292811,OXR1
0.887423221,-0.025692622,-0.186085776,CAPN1
0.623893524,0.630426089,0.51308655,MACF1
0.01326938,-0.801539739,-2.515795857,LMO7
0.043498164,0.511375427,1.81471033,LMO7
0.123440833,-1.34106795,-1.279519216,HSPA8
0.077992036,0.399342537,1.508854759,NPEPPS
0.495068243,-0.567938487,-0.640915703,NAGK
0.007581754,-0.527665774,-3.102218346,C11orf98
0.021421217,1.292550087,2.195688751,WASHC3
0.003422303,-1.247318268,-4.779778341,LDHA
0.317832636,0.542162577,0.84491845,TCP1
0.672689708,-0.23971049,-0.457430028,HMGA2
0.48131631,0.202545166,0.654612309,PPP3R1
0.09467257,0.584429105,1.41197456,PCBP2
0.242236029,0.995372454,0.96590807,GIT2
0.277923439,-0.139718056,-0.907314722,PCBP2
0.757387073,-0.070578257,-0.359927763,C17orf49
0.909833351,0.094638824,0.150128114,ATP5F1B
0.064310069,0.517297427,1.605717876,C17orf49
0.032691057,2.857952436,1.96859752,ATXN2
0.060849905,0.402545929,1.638136927,MPDZ
0.059188342,0.569300652,1.652278011,SAMD4A
0.032786486,1.52486515,1.965429339,MYO1A
0.014552434,-2.460281054,-2.461462678,TDP1
0.027199425,-2.574032148,-2.068529234,CDC27
0.75563156,0.0820268,0.362158938,NCOR1
0.095333488,-0.733813922,-1.409334922,LARP4B
0.194425005,0.554641406,1.06424278,LIMS2
0.774440621,-0.118147214,-0.338273336,ARFGAP3
0.741421046,0.131030718,0.380172976,
0.008635118,1.765448252,2.905406892,ABI3BP
0.271296503,1.144278526,0.917402089,JMJD7-PLA2G4B
0.522443883,-0.29800415,-0.61466974,PPIP5K2
0.764008201,-0.162252426,-0.352586401,MTDH
0.630169715,0.432150523,0.504976599,OSBPL5
1,0,NaN,RNH1
0.003585526,-1.860013644,-4.60109673,NHSL1
0.817442903,-0.186186473,-0.280858182,RBBP4
0.104214723,-0.382746696,-1.366927989,CRTC2
0.300924185,0.632018725,0.870325784,CD44
0.197133505,-0.450890859,-1.056908858,NUMA1
0.812321631,0.100189845,0.28672176,STRN3
0.079664198,0.579750379,1.496210759,PSMA4
0.108806924,-0.516658783,-1.340345541,ANXA2
0.357635314,0.399376869,0.792050049,B2M
0.99053034,0.008721034,0.01363976,ANXA2
0.63475354,-0.136276245,-0.499706117,CNOT1
0.575998366,-0.196346919,-0.56227814,CMC2
0.977041355,0.032338778,0.041060665,SCAMP2
0.999573226,0.000427246,0.000897515,EWSR1
0.550519377,0.117994308,0.585949981,CAD
0.008629745,-0.48224767,-2.905089991,SF1
0.146778357,0.376858393,1.194114813,ACTN4
0.266334694,-0.856379827,-0.926555823,NIPSNAP1
0.081973555,-0.514773687,-1.483256296,MPRIP
0.919659127,0.119336446,0.133746687,FARP2
1,0,NaN,RUNX2
0.045993391,0.659589767,1.78711193,CDC27
0.949548211,0.119874001,0.086803732,ACTG1
0.678101851,0.32395045,0.451256617,FBRS
0.021970724,1.035131772,2.176799742,POLG2
0.357639938,0.476988475,0.792123697,CBFB
0.051111111,0.70714728,1.724148401,EIF4A1
0.205162486,-0.722281456,-1.039274904,GRB2
0.93862241,-0.016661644,-0.103522009,YTHDC1
0.973833934,-0.014684995,-0.046455678,ITGB4
0.045013301,1.291770617,1.79801352,DYM
0.971839687,-0.023890495,-0.049211712,LONP1
0.209064592,0.708779335,1.030500651,TUBB6
0.989061613,-0.003833771,-0.017004572,CDC37
0.204354375,0.215488434,1.04109407,CDC37
0.6115008,-0.227485975,-0.525687325,NCBP3
0.04560724,2.077234904,1.793887677,U2AF2
0.063448128,1.143236478,1.612482099,KRT19
0.720979643,-0.109928131,-0.403858545,NARS1
0.710747848,0.173001289,0.414384695,HDGFL2
0.018155405,2.403333982,2.301158699,GFAP
0.47828826,0.455177943,0.657631238,SAFB2
0.419754203,0.190434456,0.71709478,
0.754513648,0.121443113,0.363703355,UBE2O
0.239378134,0.507232984,0.970707169,TXNL4A
0.099853894,1.045387586,1.387420009,WBP2
0.934862529,0.296697299,0.109045997,SLC35A4
0.849554224,0.036603928,0.238319704,ASDURF
0.004356768,1.617348989,3.750148951,MIEF1
0.175407323,0.625044187,1.10850473,ZNF83
0.991878776,0.004583359,0.011535011,UBE2M
0.271116593,0.274219513,0.917615186,COPE
0.057804986,-4.998370806,-1.663932936,ZSCAN18
0.013511239,-0.452513695,-2.500912936,EPS15L1
0.028985589,-0.611675898,-2.029647842,TUBB4A
0.101672064,-0.297452291,-1.377747219,HNRNPM
0.016507853,2.808221817,2.356537518,TRIM28
0.852774354,0.053610484,0.234276788,DNASE2
0.457503348,0.093428294,0.678884913,AGPS
0.313012945,0.363851547,0.852577096,UBXN8
0.578864218,-0.163728078,-0.559537689,KIF2A
0.00901956,0.526705106,2.879965911,TK2
0.019486299,-0.418319066,-2.25621066,DDX39A
0.006454768,0.635121663,3.350217273,PDLIM1
0.044994255,-0.39142863,-1.799093998,ACOT7
0.008963186,0.466432571,2.866910746,MYO1C
0.00567474,0.614573797,3.438078595,SNAP23
0.794736521,0.074709574,0.310416311,HAX1
0.882727132,0.050748189,0.192863913,AIP
0.115235435,0.308050474,1.31436468,GTPBP1
0.009885873,-0.807894071,-2.728231659,KCNK1
0.005931724,3.678372065,3.375156459,LGALS9
0.068927824,0.331294378,1.571209485,STXBP3
0.831201741,0.04389286,0.26336025,AP4M1
0.004861357,-0.548493385,-3.653281194,ARVCF
0.502852603,-0.260964076,-0.633789392,SMAP
0.898388386,0.050684611,0.168927868,RAB27B
0.019454471,0.400878906,2.254681297,AP3B1
0.505451608,-0.216589292,-0.631507927,RHOD
0.008556054,-0.445011457,-2.948464562,APBB1
0.005856427,0.643721263,3.385124302,LGALS8
0.861191049,0.043690364,0.223767254,NDUFS8
0.010816782,0.869349162,2.656581767,HAS3
0.004235595,-0.747954051,-4.079386088,TNFRSF10A
0.581859239,-0.122309685,-0.556731728,NFKBIE
0.390076666,-0.190378189,-0.751736621,PSMD11
0.033243516,-0.265119553,-1.957633503,PSMD12
0.123154534,-0.306758245,-1.281634434,PSMD9
0.13965602,0.299068451,1.221989271,ATOX1
0.018319865,0.399090449,2.296694184,MEN1
0.070706127,-0.639027596,-1.561451168,CBX4
0.214677923,-0.539163272,-1.01974987,GET1
0.852555292,0.136642456,0.23494408,PGRMC1
0.040113493,0.366768519,1.85755108,SUPT5H
0.163526132,-0.235595067,-1.141380908,TAF4
0.667559944,-0.103356043,-0.462458074,DFFA
0.598864901,0.123855591,0.538858964,RFXAP
0.767960134,-0.072499911,-0.346376024,HIP1
0.830258138,-0.059437434,-0.264663086,CLIC1
0.205424419,-0.199679693,-1.038372789,EIF3F
0.003774965,1.263001124,4.292069282,WWP2
0.023160456,0.549085617,2.156172993,BMAL1
0.303814227,-0.151694934,-0.866927412,PIK3CD
0.627792221,0.121104558,0.507941251,PDHX
0.027873265,-0.291296959,-2.050305288,MATN2
0.068714398,0.385568937,1.57552357,QSOX1
0.780101368,0.05164655,0.330869456,DCTN6
0.390767032,0.357364337,0.750876302,SLC33A1
0.607813829,0.090541522,0.530052971,WASL
0.909591179,-0.073048592,-0.150472611,PDE2A
0.008496183,-0.470476786,-2.940417211,IPO5
0.102564663,-0.458681742,-1.374308746,POLRMT
0.002917031,-1.892743429,-6.786337434,EEF2K
0.227461389,-0.204143524,-0.993761827,SAP18
0.153156999,0.273485502,1.174396618,EML1
0.532827663,0.098373413,0.604624287,IGF2BP3
0.360417873,0.121857961,0.788928421,DNM1L
0.582304578,0.145645777,0.556326699,RTCA
0.026621788,-0.494805018,-2.07824206,PIK3C2A
0.476629065,0.272202492,0.659415573,PLK4
0.00569821,0.786135356,3.425142104,IFRD1
0.009003051,0.571984609,2.877939014,PIK3R2
0.092644827,0.431168556,1.424872746,GOLIM4
0.004085682,0.858686765,3.854891197,MANBA
0.015933303,0.421787262,2.400570533,AGRN
0,-2.416020075,-12.97180115,PLOD2
0,-4.513339361,-12.78343536,PLOD2
0.072906667,0.242251078,1.544972565,EXOC5
0.098326954,-0.674483299,-1.394255243,ELL2
0,2.66643397,14.7394207,BTN3A3
0.943783204,-0.063086828,-0.094743172,HMGN4
0.007913043,2.255839348,3.04966473,BTN3A1
0.052380844,0.912734985,1.708318311,NDUFA4
0.289105551,-0.193824132,-0.888495477,PSMD14
0.046136214,-0.556766192,-1.784632671,ZNF593
0.00614168,-0.880376816,-3.361593321,BIN1
0.03710589,-0.418142955,-1.893447148,KPNA3
0.289461347,-0.221916835,-0.887511272,STK25
0.078430166,0.447484334,1.505028513,USP9Y
0.004192649,0.751304626,4.056114041,BCL9
0.006498403,-0.686471939,-3.311508978,LAD1
0.007962466,0.638917287,3.028279439,KRIT1
0.002466165,2.109777133,8.12011476,VWA5A
0.141450693,-0.460733414,-1.215658532,PES1
0.907126422,-0.068921407,-0.154495689,EBAG9
0.002640777,-1.172060649,-7.038870783,SDCBP
0.887057294,-0.037371,-0.186500376,PITPNM1
0.034602072,-0.355741183,-1.9401699,MPHOSPH10
0.604964094,-0.303775787,-0.532878915,NOP56
0.74057591,0.05229187,0.381017652,DDX3X
0.571857885,0.12428697,0.566912945,RNASET2
0.104993677,-0.254536947,-1.361804768,PODXL
0.003145631,-0.93230629,-4.910774661,CCN1
0.615481915,-0.378071785,-0.521669331,PEX12
0.973275816,0.019066493,0.04742166,PIR
0.036834569,-0.340125084,-1.897538521,PEX7
0.322008661,0.165380478,0.838890891,KPNA4
0.003078947,1.278898875,5.161485909,TRIM38
0.73937126,-0.099019368,-0.382477668,NFIB
0.040753986,-0.61796697,-1.845306658,E2F3
0.311134469,0.169669469,0.856039373,PPP6C
0.003176755,0.87633578,5.41310792,NME4
0.003701188,0.830596288,4.627325594,CES2
0.00342268,1.588192622,6.142774733,PIK3C2B
0.004028402,0.687791824,3.938589638,MAN2B1
0.132638139,-0.225015004,-1.245732886,WNT7A
0.280804817,0.707370122,0.902163156,FBP2
0.005097674,-1.002439499,-3.573727769,UBE2C
0.975019318,-0.031143188,-0.044172979,ACACB
0.021811146,-0.552172343,-2.182082564,PDXK
0.69321873,-0.267358462,-0.434001753,SCD
0.727449365,-0.366808573,-0.395097236,DLGAP1
0.047902901,-0.570509911,-1.767482728,SH2B2
0.048148936,0.387836456,1.764134721,PLPP1
0.003888579,0.750463486,4.282051798,PLPP3
0.175924171,-0.176377932,-1.107466298,ARID1A
0.030094109,-0.524721464,-2.013768889,BHLHE40
0.011255187,-0.731185277,-2.625378312,SOCS2
0.016128918,-0.530530294,-2.373642113,CDK2AP1
0.076409457,0.473567963,1.521123073,SDHD
0.105315896,-0.587236722,-1.36063923,C2CD2L
0.152189796,-0.86769708,-1.178299732,NEMP1
0.844673861,0.241402308,0.245920143,FCHO1
0.65078769,-0.126719793,-0.482102839,TXNDC9
0.030488735,0.383594831,2.002875019,DPYSL4
0.52257243,0.143902779,0.614332326,SOCS6
0.002818653,1.483121554,7.239855401,TRAFD1
0.0278601,0.753854434,2.05254608,COX7A2L
0.336381916,0.80202198,0.817914145,GAPDHS
0.007811242,-2.720845222,-3.079220543,HSPB6
0.486579685,-0.184003194,-0.64910627,NDUFAB1
0.917244549,-0.032113393,-0.137647011,UBFD1
0.003009009,-1.366298358,-6.834426284,CIT
0.320101526,0.182263056,0.841604685,COPE
0.108046284,0.282990774,1.344452484,RFXANK
0.025872875,0.330766678,2.102797763,CDC42EP2
0.051587038,0.223086675,1.718334128,AP3D1
0.874407568,0.064825058,0.204788211,CCS
0.367775274,0.640398343,0.777758249,CXCL11
0.042993556,-0.260856311,-1.820151045,ZNF195
0.003579639,0.769963264,4.596978671,ABLIM1
0.013119454,-0.477596283,-2.52059452,DVL1
0.188051445,0.233463287,1.077941309,DVL2
0.046182799,-0.420304616,-1.783885837,CHD1
0.367783951,-0.425416629,-0.777669505,CHD2
0.006928085,0.841562907,3.230761914,GOSR2
0.40867708,-0.154489517,-0.730190205,TOR1A
0.003153846,-1.073948224,-5.400134413,TOR1B
0.575052058,-0.113408407,-0.563306605,STX16
0.588160997,-0.140176773,-0.550695226,STX16
0.057837299,0.325065613,1.663208314,ADAM10
0.064656732,1.473216375,1.602841816,ABCD4
0.473726395,-0.387897174,-0.662045964,EI24
0.014416981,-0.785637856,-2.469463485,ENC1
0.20903693,1.156133652,1.030745361,TP53I11
0.870430007,0.120562236,0.210197093,PTGES
0.003609272,0.784183502,4.604902593,KMT2D
0.008506009,0.584360123,2.930332148,ITGB1BP1
0.469004915,0.104365031,0.667089985,RGPD8
0.052403419,1.15674305,1.707943271,TRDMT1
0.978659566,0.006609917,0.037840439,APAF1
0.077569431,0.287033081,1.512697613,RIOK3
0.010119061,-0.813482602,-2.706013431,IMPA2
0.004912214,0.949613571,3.611444659,MAP2K7
0.003437681,0.899192174,4.338986388,ACOT8
0.899195117,0.085590998,0.166800549,CDIPT
