q_Value,Difference,stat,gene_name
0.113833213,-0.63473924,-1.481432404,SEC16A
0.607601886,-0.637461344,-0.53225073,GOLGA2
0.643716692,-0.108290354,-0.488958406,EIF4E2
0.146898867,-0.703118324,-1.325246767,USP54
0.035100548,1.32100296,2.407614268,PLEC
0.019029568,-0.759279887,-3.20463364,NKRF
0.019655786,1.545836449,3.167175686,CDV3
0.886381563,0.092976888,0.17842018,TANC2
0.740503899,0.475948652,0.372663879,ATE1
0.006447059,1.566339493,5.123315975,CD55
0.949856875,-0.027521769,-0.084677637,G6PD
0.209791112,-0.404918671,-1.110788975,LIMS1
0.204688319,-1.654229164,-1.127933922,SFPQ
0.03615811,-1.635894775,-2.39294435,MSN;RDX
0.258274055,0.642693202,1.005025006,LRRFIP1
0.14590035,0.614812851,1.32868428,FXR1
0.949198413,-0.054657618,-0.086058811,ARF1
0.019626667,-0.651850065,-3.165384074,GULP1
0.025616971,1.037192027,2.791082413,GLS
0.396663326,-0.844366709,-0.77839893,HNRNPD
0.892487688,0.065339406,0.171509717,HUWE1
0.172650993,-1.068976084,-1.225142953,H1-10
0.170474479,-0.369293531,-1.233595304,USP9X
0.38909408,-0.647928874,-0.789070348,SRRM1
0.196240834,0.333972613,1.152073698,EPS15
0.608079037,0.099561691,0.531311025,EPB41L2
0.03638727,-1.30473423,-2.378637618,PPP2R1A
0.884358215,0.151287079,0.181063732,HMGA1
0.035291971,-2.072450002,-2.404613872,HK1
0.273030366,0.716389338,0.976538559,NPLOC4
0.022090255,-1.62448438,-2.94728848,KHDRBS3
0.474079632,-0.113790194,-0.684599537,FXR2
0.210809372,-0.852553686,-1.108962276,VASP
0.992775444,0.011318207,0.011772607,NLRX1
0.008498294,-1.924073219,-4.56089076,UBAP2L
0.754872197,-0.306807518,-0.353789996,ADO
0.98780164,-0.004246076,-0.018762859,RBM47
0.171629705,-0.233007113,-1.229796165,IFT56
0.018078431,-0.91226546,-3.314613771,TMEM129
0.241137092,-0.740813255,-1.040004781,E2F8
0.539642366,-0.107687632,-0.609978945,UBA6
0.387754327,0.442644437,0.790728377,ESYT2
0.535854957,-0.251291911,-0.614331317,ESYT2
0.025958573,-0.672104518,-2.760261986,MED19
0.023110276,-0.395710627,-2.88830129,BLTP3B
0.092356383,-0.507523219,-1.618290598,SHTN1
0.754925012,-0.164742152,-0.353683649,TMEM223
0.34510687,-0.397552808,-0.849397294,SHISA3
0.91534599,0.064133326,0.136355476,TMEM120B
0.074392753,0.326133728,1.7594217,ARHGAP10
0.978482448,-0.028779348,-0.039851038,ANO9
1,0,NaN,SLC22A23
0.281664044,0.20054245,0.961098695,ARHGEF37
0.004979104,-0.795433044,-5.631649117,MEX3A
0.243867864,0.404113134,1.034385518,ILVBL
0.121957964,1.007877032,1.434928291,C1orf226
0.998835881,-0.00034682,-0.001761936,NDUFAF8
0.457762997,0.142361641,0.702841947,PLEKHG3
0.11120292,-0.345356623,-1.49629687,SH3PXD2B
0.643425434,0.129072507,0.48940999,MACROD2
0.263441552,0.165039698,0.995169808,PTPDC1
0.213357757,-0.252382278,-1.103043927,BCLAF3
0.781976818,0.051734924,0.323259202,NBAS
0.417152776,-0.159493446,-0.75177118,TARS3
0.058942725,0.757058779,1.935821006,HYKK
0.982923249,-0.033055623,-0.03147267,FAM234B
0.034434783,0.529485703,2.430548994,TYW5
0.020020393,-0.427617073,-3.135773284,DENND3
0.156190517,0.826498032,1.285974721,FUOM
0.775590984,-0.119743029,-0.330179075,TMEM131L
0.283038744,0.192702611,0.958104172,VWA8
0.004942408,-1.004316648,-5.366077207,SBNO1
0.630817445,0.160759608,0.503801208,CRPPA
0.993610489,-0.003157298,-0.009583823,FAM221A
0.058673719,-0.428291957,-1.941401422,GTPBP10
0.182766303,-0.1933918,-1.189996962,WDR91
0.045891321,0.573252042,2.133437275,RAB19
0.894096125,0.050851822,0.168659257,DENND11
0.954045175,0.017323812,0.078696934,MBLAC1
0.005239583,2.226352374,5.355556231,MTMR11
0.481047414,0.236550331,0.677383413,VPS37C
0.354390682,-0.503650347,-0.835319308,PEDS1
0.908209715,0.039220174,0.145726181,TRAPPC13
0.67113699,-0.075040817,-0.456753824,CNOT1
0.977269294,0.017270406,0.043825035,ARHGEF35
0.018186978,0.68485419,3.353287052,MAP1LC3B;MAP1LC3B2
1,0,NaN,C2orf72
0.263525507,0.252367655,0.994940343,PALM3
0.192418097,-0.268257777,-1.164510083,PGP
0.020334525,0.567410469,3.104450036,RIMOC1
0.971283902,-0.015142441,-0.054673134,RCCD1
0.194541505,-0.586520513,-1.158405044,ZNF316
0.145546608,0.294139862,1.329999671,TCAF2
0.064510503,-0.358691851,-1.876628434,WIPF3
0.849059297,-0.200631777,-0.233434205,TLCD2
0.00457754,3.092005412,6.86292223,GGT1;GGT3P
0.892584752,0.044161479,0.171303132,TUBAL3
0.47160686,-0.150454203,-0.68791757,SMCHD1
0.019500743,-1.014545759,-3.170579539,CASTOR2
0.440686857,-0.112601598,-0.722510419,ARHGAP42
0.910464137,-0.08128039,-0.142648712,CCDC69
0.110655585,-0.338013331,-1.502431463,UNC119B
0.951538462,0.030714353,0.082452195,METTL15
0.586045818,-0.183480581,-0.557156748,LIPT2
0.121365169,-0.330362638,-1.438797257,CCDC85C
0.004865979,-0.963873863,-5.876747726,SAC3D1
0.023021438,1.778894424,2.897862479,CGB1;CGB2;CGB3;CGB7
0.231295235,-0.423946699,-1.062065895,C15orf61
0.443466197,0.290506681,0.719338343,PTPA
0.05815252,-0.329492569,-1.945197832,ZSWIM8
0.835365395,-0.039971034,-0.253782148,ARHGAP32
0.018315789,1.484675407,3.269458986,DISP2
0.410851563,-0.553304672,-0.759952635,POM121C
0.036739496,3.113445282,2.362565062,HSPA8
0.742948503,-0.122925123,-0.369664311,EFCAB7
0.898606257,0.248940786,0.161259109,SFI1
0.606805556,-0.13990434,-0.53331198,YDJC
0.154859945,0.650130908,1.29225653,AFDN
0.868419707,-0.077403704,-0.205598953,CYSRT1
0.051904626,-0.883571625,-2.042562716,CENPX
0.555923841,-0.146531741,-0.591866725,CEBPZOS
0.659642116,-0.192089717,-0.472048479,BBIP1
0.471861115,-0.118474642,-0.687600704,FAM171A2
0.300512444,-0.438730558,-0.925169519,PHF20L1
0.861725238,-0.040640513,-0.215387764,PHF20L1
0.328156012,0.264094671,0.876091643,SNRPG;SNRPGP15
0.901855577,-0.139774323,-0.154910402,ELAPOR2
0.204034988,-0.367486636,-1.129798131,NUDT19
0.698110879,1.101814906,0.422854151,KPNA7
