q_Value,Difference,stat,gene_name
0.004733072,-0.297195752,-2.220187337,SMYD4
0.95984681,-0.015883764,-0.059223971,GRAMD1C
0,0.979862849,6.311932014,KIAA2013
0,-1.045046488,-5.429672801,CMTR2
0.03028986,0.265336355,1.404938232,KATNAL2
0.706552893,-0.05833753,-0.349210919,HACE1
0.000750216,-0.449679375,-3.294172641,MICU2
0.005861396,-1.199251811,-2.118967224,RNF168
0.01199826,-0.237127622,-1.761958436,ANKRD13A
0.146501631,-0.218182882,-0.859800383,FAM200C
0.360185947,-0.09724776,-0.610046981,PHACTR4
0.816886401,-0.114082336,-0.243064389,ZNF34
0.004705388,-0.288227399,-2.231267364,RASEF
0.001228044,0.437115987,2.965607647,CHPF
0.63250663,-0.05737559,-0.411724218,TRMT2A
0.030431038,-0.230186145,-1.401005571,RPUSD2
0.000260111,0.598735174,4.541150773,ELMOD2
0.064707976,-0.174255371,-1.122454073,ALDH16A1
0.002154703,0.332550049,2.590612191,KIAA0319L
0,-2.336835861,-7.838994589,RTKN2
0.075841546,-0.22307078,-1.068564962,ZNF101
0.101384306,-0.173760414,-0.972016785,DCP1B
0.819207367,0.033447901,0.240946297,SCYL3
0.737036699,0.037483851,0.322704971,XRN1
9.57446808510638E-05,1.873699824,4.778781059,UNC5B
0.001074374,0.473063787,3.07187011,PELP1
0.000376283,1.254615466,3.836001129,CDK20
0.00141144,-0.656689008,-2.835817108,ZNF654
0.381608482,-0.085036596,-0.593764881,ABI1
0.960584299,0.0070165,0.057878289,WDFY3
0.004930936,1.015065511,2.212274471,SELENOH
0.041424425,0.276938756,1.28504415,CMTM4
0,-1.874168714,-7.374851718,ASPM
0.000284373,-0.720135689,-4.165413847,DSEL
0.224459422,0.123996735,0.734844911,RDH10
0.000384537,-0.538226763,-3.61643196,ABCA7
0.958852319,0.012970289,0.061988529,CENPL
0.000395604,-3.17589124,-3.670213636,RBIS
0.000722272,0.507027626,3.34563761,FAM185A
0.00393167,0.478437424,2.308907511,VKORC1L1
0.211150247,0.144732793,0.751194478,RBFA
0.004394652,-1.869820913,-2.270386196,GCNT2
0.375273307,0.084228516,0.598405702,FCSK
0.001355719,-2.199611982,-2.862824393,NLGN4X
0.000285907,0.602985382,4.172171441,CLYBL
0.912631744,0.093055725,0.126591033,ZNF444
0,-1.167663574,-8.355992192,SPICE1
0.000259494,-0.717141787,-4.53927547,TTC5
0.003287748,0.416725159,2.372978716,PUSL1
0.05891268,0.352760951,1.156424135,VSIG10
0.724729987,-0.077531815,-0.333386077,MIER1
0.02781448,0.208209991,1.437012131,RPTOR
0.060516495,-0.232889493,-1.147989172,FAM177A1
0.001215627,1.21966966,3.010380225,CNPY4
0.00102148,-0.704856555,-3.145025032,TMEM123
0.013333618,-0.914740562,-1.725710253,CNTROB
0.398458493,-0.104082425,-0.581767733,ADSS1
0.802142287,0.044589996,0.259366771,CCAR2
0.959466608,0.008703232,0.060007676,NDUFAF2
0.002647524,-1.316010793,-2.480630943,SIX5
0.024457986,0.340351741,1.496436079,C4orf33
0.356574485,0.238336881,0.613026917,CCNQ
0.030965619,-0.201464335,-1.393603293,VPS52
0.497517543,0.068888982,0.511210405,NUP93
0.003239854,0.38714695,2.376401158,STK11IP
0.029846269,0.206870397,1.408988473,ZNF687
0.022795665,-1.043783824,-1.532186224,REXO1
0.022353406,-0.174111048,-1.538432049,CMTR1
0.91022302,0.016507467,0.131035066,LRRC47
0.002652965,-0.3618927,-2.485449456,DOCK4
0.864944133,-0.050630569,-0.188758679,CA13
0.785267336,0.038677216,0.277507647,INTS1
0.000381048,-2.797318459,-3.59396153,SYNE4
0.009415231,0.407753627,1.872259978,H2BC26
0.000383498,-0.845037142,-3.870416421,PROM2
0.000287068,-1.555546125,-4.177297079,UNC80
0.000829778,0.553186417,3.230987482,ARMC10
0.004696747,-1.662715912,-2.22903808,ZCCHC24
0.000332731,0.629683495,3.946846421,GHDC
0.000290411,-0.577980677,-4.197416603,PYROXD2
0.000102564,0.771963755,4.906137131,ABHD12
0,-0.823551814,-5.293683856,UBE2J2
0.360020307,0.129996618,0.610223255,CLASRP
0.040154339,-0.458663305,-1.295550135,NLGN1
0.03447311,0.266190211,1.351800124,FAM43A
0.000334545,1.266180356,3.957705193,TMEM256
0.037555476,0.897224744,1.319193413,SLC66A2
0,-2.23162365,-13.65417041,PIAS4
0.148339645,-0.253918012,-0.855592573,CENPS
0.092571071,-0.273639043,-0.999667144,SVBP
0.002476133,-0.669562976,-2.537766317,AGGF1
0.006151818,0.308464686,2.068886282,GPD1L
0.083499921,-0.279738108,-1.034655741,MIER2
0,1.2281154,5.736185447,SLC35F6
0.060084084,0.201108615,1.150557362,KDM8
0.042223476,-0.149328232,-1.27544254,ARHGAP18
0.000325664,0.758172353,3.896961767,TMTC2
0.001610583,-0.356594721,-2.795395672,ASCC3
0.028316541,-0.565516472,-1.429636239,EHBP1L1
0.289785178,-0.168129921,-0.66847365,PLCD3
0.025609644,0.24578921,1.468300438,MICALL1
0.862440476,-0.047387441,-0.192646485,BBS5
0.000838546,-1.584872882,-3.249938387,PPM1K
0.038055914,-0.335008939,-1.31500547,ZNF664
0.042774965,0.171431224,1.269699525,VPS8
0.000563407,0.728323619,3.45227691,TCAIM
0.078808006,-0.144504547,-1.05459394,PALS1
0.741187829,-0.041305542,-0.318739629,STAG2
0.088127264,0.173091253,1.015712238,FNBP4
0.082024809,-0.512075424,-1.040578323,LARGE2
0.128163989,0.155366898,0.899853409,GTPBP8
0.980064132,0.008278211,0.029436429,ZCCHC7
0,-2.815343221,-10.56549164,FGFRL1
0.596215824,0.072476069,0.439280543,GUF1
0.07928256,0.154740969,1.052979726,LNX2
0.380740819,0.126252492,0.5943717,D2HGDH
0.040258133,-0.372481664,-1.295206617,RYBP
0.379221014,-0.103916168,-0.595413088,PNKD
0.509757148,0.161942482,0.502962296,PNKD
0,1.117664973,6.182260288,GALNT4
0.001179932,-0.818434079,-3.02718337,PHETA1
0,0.627244314,5.171736893,STX19
0.000395191,-0.661491076,-3.66816067,MINK1
0.021658866,0.298639615,1.550156866,TOMM5
0.002116981,-0.326851209,-2.631117948,CARNMT1
0.001604596,0.783697764,2.785896028,PIP4P2
0.0026483,-0.503692945,-2.481384231,KLHL36
0.478867398,-0.155816078,-0.524349662,IFT70B
0.184073521,0.109131813,0.79060329,HDDC3
0.001607312,0.396793365,2.790544946,PTGR3
0.006496852,0.32140859,2.047439581,CHCHD4
0.050090425,-0.513860385,-1.217613286,PAQR4
0.001842871,-0.498514493,-2.690114677,MARVELD2
0.008230769,-1.197180748,-1.925582666,ARHGEF39
0.001183504,0.517993927,3.033854426,CBR4
0.528058576,-0.264022827,-0.489517372,MMGT1
0.008293315,-0.367304484,-1.92031434,ZNF808
0.02063834,-0.238205274,-1.564646965,CRACR2B
0.029569185,0.198141734,1.413133663,TMEM199
0,-1.477773666,-8.963429578,FBXL6
0.180633698,-0.098635356,-0.795891099,OGFOD1
0.813308581,-0.064779282,-0.246789436,ZNF276
0.000479845,0.872113864,3.525196252,AFAP1
0.065508962,-0.85271136,-1.118016776,MREG
0.010161729,-0.322991371,-1.829810939,ZCCHC9
0.667146569,0.051364581,0.38236265,DCLK2
0.000533589,-0.545974414,-3.50077506,OXR1
0.778907843,-0.037592252,-0.282818924,TTC39C
0.002209102,-1.248343786,-2.58089437,ZNF561
0.001054859,-1.487154325,-3.11418057,MPND
0.001217709,-0.404963493,-2.949998764,ZGPAT
0.000864106,0.983621915,3.210966144,CERS5
0.023982056,0.194580714,1.509158052,SRBD1
0.006041441,-0.383550644,-2.090848134,DTWD1
0.99641843,0.001921654,0.004940783,TAB3
0.00441012,-0.333586375,-2.261504659,WDTC1
0,0.955767949,6.491610546,NKAP
0.919634095,-0.037764867,-0.115803663,SMIM20
0.907045694,-0.030477842,-0.134671839,MACO1
0.055841457,-0.263614972,-1.176482384,FAM89B
0,-1.017467499,-8.459792996,ARRDC1
0.001030084,0.60678641,3.159460016,DHRSX
0,-1.058291753,-5.235116987,NOPCHAP1
0.007533696,0.501274745,1.977890911,CISD2
0.523002808,-0.146039963,-0.493337286,RPP25L
0.003490283,0.373973211,2.359756478,ATPAF2
0.070580729,-0.214136124,-1.093478656,TTC9C
0.001205214,0.782795588,2.988637022,JAGN1
0.069949153,0.163092931,1.096368908,MRPL50
0.001749918,-0.586663882,-2.715087963,ZC3H8
0.001444674,-0.500965754,-2.829763503,CAMKK1
0.023717243,0.574786504,1.513028243,TBC1D19
0.001220389,-0.423424403,-2.953820418,RNF10
0.421818944,-0.179652214,-0.564374353,RFLNB
0.189246174,0.379427274,0.781615228,EIF4E3
0.002156705,-1.557059606,-2.592943637,MSL3
0.020529282,0.394210498,1.568379412,PARP16
0.001580559,0.636868159,2.755116922,AADAT
0.069429365,-0.697620074,-1.099363976,KCTD17
0.538196188,-0.1611468,-0.482718942,TRAM1L1
0.221719989,0.120460828,0.738220536,FHIP1B
0,-0.785179456,-6.667651651,LZTR1
0.005979637,-0.297490756,-2.106655118,COMMD1
0.025492617,-0.240401586,-1.471810055,ZBTB2
0.610752527,0.063724518,0.428355174,CPSF7
0.891542482,-0.276216189,-0.155831367,ANKRD29
0.224279775,-0.212676048,-0.735117186,TEX26
0.000275862,1.209216118,4.663573109,CSGALNACT2
0.002432252,-0.313807805,-2.55359514,ARFGAP2
0.013852667,0.340380669,1.704588702,EID2
0,1.399065018,5.806640991,KRTCAP2
0.370822621,0.100388209,0.6019957,OTUD6B
0.134612306,-0.145263672,-0.884066003,FITM2
0.002518563,-0.483432134,-2.509336577,C1orf52
0.000389089,-0.52041467,-3.638603989,ACBD7
0.024976043,0.55226167,1.485264311,CD177
0.042350828,-0.217831294,-1.274255154,METTL25
0.483549485,-0.069129308,-0.521051933,METTL13
0.105620822,-0.88792038,-0.960145835,ANKRD13C
0.854138113,-0.031788508,-0.202012531,ARFGAP1
0.792897901,-0.040969213,-0.269759756,SIRT6
0.000292818,1.368280729,4.212773081,SLC66A3
0.000330341,0.572470983,3.935186605,EMC1
0.015440501,0.879644712,1.666184774,EMC1
0.61912472,0.350978216,0.421845263,ZNF525
0,-1.594140053,-5.228740538,PACRGL
0.000303508,-0.57933108,-4.287392282,PAF1
0.002477621,0.69136556,2.538597037,CCNYL1
0.000277496,-0.69189326,-4.681064913,UBR7
0.398376238,0.427015622,0.581853068,ZNF611
0.614023676,0.061849594,0.425468858,ANKRD44
0.051908951,0.187307994,1.205701169,DDX51
0.991697837,-0.001865705,-0.011374964,PDCD7
0.969667321,0.024204572,0.046047269,ZNF513
0.046888157,-0.893200556,-1.237547868,SAMD12
0.000425826,0.473850568,3.550257388,FAM241A
0.003932737,-0.934199969,-2.309150898,KIAA1958
0.163944064,0.1201032,0.825393159,PTGR2
0,-1.50856336,-10.07225244,COX18
0.02316487,0.66070811,1.522534993,NIPA2
0.0002038,-0.700118065,-4.729988158,SLC25A29
0.000293832,-0.545798937,-4.217518254,C2orf69
0.056093634,-0.182667096,-1.172829439,ARL14EP
0.002145546,-0.617599487,-2.62296948,ENAH
0.009543527,-0.476060867,-1.861338498,CDYL2
0.300973487,-0.30570062,-0.658400706,DCBLD1
0.666970952,-0.081092517,-0.382560986,GPATCH11
0.000392523,-1.391507467,-3.651439062,ZNF709
0.025477961,0.265373866,1.471243773,MRPL43
0.006400194,-0.313100815,-2.050731223,RLIG1
0.044838361,0.488642057,1.252868016,CNEP1R1
0.000298381,0.730337461,4.246974363,JMY
0.002904531,-0.6027867,-2.418095183,NAT8L
0,0.76447614,5.418059438,GDPD1
0.798498178,-0.120748202,-0.263160831,EXD3
0.896243313,-0.021607399,-0.149265676,C19orf47
0.043934289,-0.246209145,-1.259247818,ASCC1
0.184885062,-0.156561534,-0.78901583,BANP
0.001610037,-0.363134384,-2.794874713,LRRC57
0.000380623,-0.848550797,-3.855916652,EIF1AD
0.923730427,-0.032793363,-0.110110305,SREK1IP1
0.985293558,-0.003202756,-0.022030772,SCAI
0.906693777,-0.023101171,-0.13551354,KRI1
0.000477064,-0.651306152,-3.517239155,TC2N
0.266767577,-0.142356873,-0.689889353,WDSUB1
0,1.047832807,6.452083547,CCDC71L
0.140943312,-0.419143995,-0.871044724,POC5
0.00281456,-1.63537089,-2.427147109,KBTBD3
0.006854406,-0.261881193,-2.013119828,IL17RC
0.084572877,0.286699931,1.030804076,ZNF579
0.012292577,0.255115191,1.751969203,MIGA1
0,0.792806625,5.849847269,POMGNT2
0.962780957,0.010410945,0.054292007,PRPF38A
0.031978692,-0.218868891,-1.379047715,KDF1
0.00020051,-0.681910197,-4.693001549,USP38
0.00055948,-0.940724055,-3.438389315,ZNF511
0.789293687,0.105754534,0.273289319,MLKL
0.172089107,-1.331878344,-0.81034156,FAM184A
0.000866971,-0.374195099,-3.218776987,GATD1
0,-1.653552691,-7.79748364,ANKRD52
0.251803998,0.100730578,0.704414523,ATP11C
0.365538749,0.117144585,0.605874513,ZFP62
0.00086126,-0.555347761,-3.206867014,KDM1B
0.09020022,0.110367457,1.008336782,AFG2A
0.000296089,-0.808537483,-4.228941922,FANCB
0.545761338,0.078202883,0.476746654,DTWD2
0.046920943,0.193040212,1.237329417,NHLRC2
0.01337884,-0.218321482,-1.722890581,AVL9
0.006016857,0.411186854,2.101781187,XXYLT1
0.848160369,-0.028260549,-0.208938805,GOLM1
0.000420233,0.454277674,3.787588415,COLGALT1
0.006305859,0.285918554,2.058488965,SUMF2
0.007633451,0.303499222,1.9681341,SIDT2
0.848294368,0.028539975,0.208649279,SUMF1
0.00751171,0.346144994,1.978328528,POGLUT1
0.062527958,0.170552572,1.137486115,UBAC2
0.000401487,0.609900792,3.693229988,PCYOX1L
0.000573606,0.476396561,3.488085877,TMEM87A
0.012480553,-0.343119303,-1.750068033,RDH13
0.001196303,0.46237723,2.972906834,TTC13
0.00412952,0.349344889,2.295135396,HSD17B11
0.937411739,0.01845487,0.091142084,MINDY2
0.000982287,0.473234177,3.162870801,TXNDC5
0.000275504,-1.126600901,-4.105912404,POC1A
0,-0.760958354,-6.008967704,SPC24
0.003028797,0.412350337,2.393882788,ATAD1
0.000841748,1.038887024,3.258455484,SLC38A9
0.002123659,0.504323324,2.636492886,SCCPDH
0.056601413,-0.184607824,-1.169813034,INO80E
0.004156419,0.506010691,2.293459895,UXS1
0,-1.210392634,-5.807435192,RNF149
0.003573363,0.669382731,2.34955759,RETREG2
0.151469183,-0.133207957,-0.84898315,SERBP1
0.261201216,-0.118470192,-0.695351648,KCT2
0.000307469,0.745869319,4.319820981,LEMD2
0.00252381,-0.360085169,-2.516973785,NOA1
0.001719149,-1.320875486,-2.721542851,NETO2
0.026699125,-0.914176305,-1.455096956,KCTD6
0.020601438,-0.236673037,-1.565484938,RBBP8NL
0.004418356,-0.430717468,-2.266632792,NECAP1
0.824995117,0.036690394,0.23432128,FAM98A
0.025162334,0.35935084,1.481175832,ZNF784
0.36359418,-0.095214208,-0.607601542,PLA2G15
0.317551109,0.206224759,0.643905907,SLC37A3
0.004276898,-2.535543442,-2.278316716,HJURP
0.78131253,-0.049529711,-0.280553298,TSEN2
0.122007547,-0.125223796,-0.914310192,MTMR14
0.003489314,-0.397225062,-2.359264122,NFATC2IP
0.000269892,0.58695062,4.061956326,DAGLB
0.030558071,-0.261626879,-1.400230688,CHST14
0.011143866,-0.239021619,-1.798319248,SPRYD3
0.001204317,-2.19114844,-2.985855117,ZNF485
0.001440219,-0.66986084,-2.825497993,DYNC2H1
0.001684972,-0.440076828,-2.733326812,RNF169
0.004761557,0.317621231,2.2188593,PDPR
0.063821635,0.342633565,1.128919064,ZBTB44
0.000278764,0.690340996,4.129169,B3GALNT2
0.001814995,0.813378334,2.699958283,TMEM35B
0.841349036,0.032797496,0.215703406,NAXE
0.001609492,0.49446106,2.794086523,GALNT11
0.00037931,-0.471587181,-3.846515098,SMG8
0.222850478,-0.121107419,-0.736739833,RNF214
0.000268632,-3.285473188,-4.611464415,ZNRF1
0.063703997,-0.169230143,-1.129544031,PPFIBP2
0.009916125,-0.30130132,-1.844825075,LSM14A
0.006620723,-0.331075033,-2.027979202,CCNY
0.001116993,0.477911631,3.059801611,ZNF280C
0.000284182,-0.707923253,-4.163677392,SLAIN1
0.002465033,-0.326463381,-2.525924694,MROH1
0.013355266,-1.708878517,-1.725431769,BANK1
0.851526679,-0.092134476,-0.204702432,C1orf131
0.000272199,-0.881848335,-4.640888908,TENT4B
0.563464917,0.102093697,0.464244994,NPEPL1
0.030929734,1.279836019,1.394084667,ICA1L
0.71446864,-0.052091599,-0.342764779,EHBP1
0.000532567,-0.739805222,-3.497661875,RCBTB1
0.306242737,0.097287814,0.654298869,RBM15B
0.089162447,1.943421046,1.011867338,SMC1B
0.000287653,-0.948070844,-4.181314151,TNRC6A
0,-1.019489924,-6.913167394,PSD4
0.056953629,0.222776413,1.167925511,PHC3
0.011577841,-0.44501241,-1.778249947,ZNF740
0.00136239,-1.636685371,-2.874330164,SIMC1
0.000869132,0.657423973,3.221874046,DIPK2A
