q_Value,Difference,stat,gene_name
0.002748603,1.595715523,5.551116133,GLS
0.035359486,3.960917791,2.121836647,HNRNPD
0.133233787,-0.429099083,-1.336230746,HUWE1
0.790465418,-0.303302447,-0.317646467,H1-10
0.498145907,-0.207615534,-0.640836342,USP9X
0.106183713,-1.167342504,-1.467923233,SRRM1
0.032015984,0.644322077,2.178250036,EPS15
0.064322884,-0.322019577,-1.770200889,EPB41L2
0.034764858,-1.694911321,-2.129067269,PPP2R1A
0.234386329,1.103777885,1.031062719,HMGA1
0.010573787,-2.353926659,-2.948232819,HK1
0.125230265,1.008233706,1.373947414,NPLOC4
0.022545729,-1.327696164,-2.387824854,KHDRBS3
0.629175038,0.090913455,0.506980166,FXR2
0.394886711,-0.59639581,-0.759915211,VASP
0.015723226,2.048698743,2.668461077,NLRX1
0.162848507,-1.23991394,-1.221502421,UBAP2L
0.373414212,-0.733295759,-0.789617654,ADO
0.003651955,0.908289274,4.687421134,RBM47
0.780117565,-0.072994868,-0.332394754,IFT56
0.350719071,-0.496927897,-0.820263978,TMEM129
0.575201461,0.400511106,0.564247639,E2F8
0.937571218,0.020275752,0.107720762,UBA6
0.112369427,-0.789986928,-1.432107534,ESYT2
0.528284876,-0.341688792,-0.61037026,ESYT2
0.898571305,0.037213643,0.166431074,MED19
0.175778141,-0.198253314,-1.178632941,BLTP3B
0.003487179,-1.234177907,-5.19776076,SHTN1
0.267760321,0.350204786,0.960455655,TMEM223
0.150494996,-0.645025889,-1.268758605,SHISA3
0.353861086,0.533132871,0.815553166,TMEM120B
0.106323504,0.392931302,1.466036249,ARHGAP10
0.686355223,-0.362659136,-0.443637035,ANO9
0.061040876,-1.198541959,-1.801711211,SLC22A23
0.021622077,0.674287478,2.417922761,ARHGEF37
0.051779858,-0.343858719,-1.898232314,MEX3A
0.175934545,0.634355545,1.178452697,ILVBL
0.815430917,0.235835711,0.285519963,C1orf226
0.379265199,0.187134425,0.78103636,NDUFAF8
0.030309321,0.360910416,2.218040123,PLEKHG3
0.174867237,-0.391951879,-1.181318629,SH3PXD2B
0.45596501,0.207886378,0.688464822,MACROD2
0.019205776,0.561441104,2.493582618,PTPDC1
0.1282308,-0.344683329,-1.359220665,BCLAF3
0.200402383,0.178970337,1.111091261,NBAS
0.526917735,0.166937192,0.611990397,TARS3
0.395767214,0.253975232,0.758891314,HYKK
0.421466799,-0.608328183,-0.727629655,FAM234B
0.015002695,0.568777402,2.700340765,TYW5
0.002731183,-1.090071996,-8.109255889,DENND3
0.070908999,-0.886825244,-1.707998125,FUOM
0.275742552,0.501114845,0.944730194,TMEM131L
0.787940222,0.065598806,0.320935996,VWA8
0.004050517,-1.246723175,-4.530655561,SBNO1
0.089483559,0.455478032,1.563913567,CRPPA
0.750622291,-0.144691467,-0.367743779,FAM221A
0.886050098,0.04414463,0.186401679,GTPBP10
0.645113464,0.099337578,0.491456501,WDR91
0.003727047,1.739985784,4.659223721,RAB19
0.05354604,0.399438222,1.879656096,DENND11
0.013355869,0.603434881,2.777107917,MBLAC1
0.002090535,2.303444227,7.416717694,MTMR11
0.050553362,0.353587468,1.915183747,VPS37C
0.260668614,0.693590482,0.97447851,PEDS1
0.795408551,0.094093005,0.310793147,TRAPPC13
0.942738188,0.018734614,0.098886464,CNOT1
0.030586078,0.694205284,2.209811752,ARHGEF35
0.792427135,0.121506373,0.315300052,MAP1LC3B;MAP1LC3B2
0.002694836,-2.453762054,-6.074277254,C2orf72
0.003721154,-0.926658312,-4.613662817,PALM3
0.074153846,-0.297178268,-1.680842866,PGP
0.010413866,0.550008138,2.974609646,RIMOC1
0.848900112,0.116655986,0.240936454,RCCD1
0.802817283,-0.166424433,-0.302649374,ZNF316
0.959475417,-0.015876134,-0.071873244,TCAF2
0.013470835,-0.588006973,-2.766006091,WIPF3
0.600392742,-0.309456507,-0.537314659,TLCD2
0.003396619,2.467610041,4.752572567,GGT1;GGT3P
0.149261289,0.248476028,1.273194112,TUBAL3
0.596283465,-0.132366816,-0.542026098,SMCHD1
0.0023286,-1.689270973,-5.771830881,CASTOR2
0.131852894,-0.229032199,-1.342600275,ARHGAP42
0.263485059,0.493134181,0.968909546,CCDC69
0.018319053,-0.602409999,-2.522816645,UNC119B
0.387160673,-0.263724963,-0.770011029,METTL15
0.17883614,-0.396863937,-1.169685136,LIPT2
0.953829973,0.016531944,0.081105665,CCDC85C
0.01227853,-0.605575879,-2.826240689,SAC3D1
0.037848085,1.459679921,2.085096693,CGB1;CGB2;CGB3;CGB7
0.215506012,0.705630302,1.075531659,C15orf61
0.812064833,0.087394396,0.289593992,PTPA
0.619664967,-0.092369715,-0.51745536,ZSWIM8
0.256299772,-0.217892647,-0.982887636,ARHGAP32
0.006138848,1.01575311,3.599257537,DISP2
0.953996053,-0.066309611,-0.080448691,POM121C
0.009517993,3.417938232,3.048106946,HSPA8
0.497300365,-0.173829714,-0.641534547,EFCAB7
0.862940579,0.287503878,0.218908583,SFI1
0.011890785,-0.597688675,-2.847740765,YDJC
0.102740448,0.297743797,1.487512646,AFDN
0.044021429,1.073420525,1.987420006,CYSRT1
0.001704698,-1.36637338,-6.828372037,CENPX
0.898882087,0.038634936,0.165531252,CEBPZOS
0.317233731,-0.367607117,-0.870444874,BBIP1
0.287556743,-0.15849177,-0.921336208,FAM171A2
0.100125942,-0.742675781,-1.504357207,PHF20L1
0.385962286,-0.217804909,-0.771438051,PHF20L1
0.645731501,0.121655146,0.49091377,SNRPG;SNRPGP15
0.004334646,-2.588968595,-4.2267395,ELAPOR2
0.017945409,0.697757403,2.544475924,NUDT19
0,7.437912941,13.20219239,KPNA7
0.037981835,-0.39768219,-2.082481979,MIF4GD
1,0,NaN,FER1L4
0.033444043,1.087660789,2.154399484,NAA50
0.584800416,0.444293658,0.553675503,MYO1G
0.681280138,0.227595647,0.449213559,HACD1
0.02621362,-1.417722702,-2.303748435,ESPN
0.832798014,0.130188624,0.262662665,GUK1
0.069677715,-0.484637896,-1.725182115,MYO9A
0.781980691,0.219724019,0.329024784,SMIM1
0.990632824,0.008292198,0.017906033,IQCJ-SCHIP1;SCHIP1
0.232608725,0.751284599,1.034972114,RAB11A
0.45233936,0.59693114,0.692042067,FAM98A
0.134877796,-0.551852544,-1.3309799,HNRNPC
0.028819832,3.723136902,2.254551058,SURF4
0.073116534,1.642150561,1.689023154,GLS
0.022712349,0.767139753,2.383173433,ATP1B1
0.839286742,0.152571678,0.253343171,GPR89A;GPR89B
0.009146993,0.90967528,3.083032678,PPP1R3G
0.223842884,-0.361093521,-1.056099335,SCRIB
0.031431445,0.505770683,2.190456108,WASH2P;WASH3P
0.442957155,0.235323588,0.702598807,UFD1
0.046505559,-1.05893898,-1.958095034,AJM1
0.988877999,-0.009475708,-0.020738651,NCOR2
0.353270567,-0.324657758,-0.816431795,UBE2E2
0.003517028,-2.617602348,-5.120608184,BLVRA
0.039733333,-1.037213008,-2.04870376,PXDN
0.065643154,1.432732264,1.757928585,GLB1
0.909795404,-0.072866122,-0.148381287,NAA50
0.123948971,-0.467724164,-1.380006563,ZC3HAV1
0.17837029,1.154800097,1.170627841,NIPSNAP2
0.877817503,-0.073335012,-0.20054259,UMAD1
0.1229,-1.241447767,-1.385806528,TUBA4A
0.976452498,0.044011434,0.045070844,BAG3
0.14920711,1.528861682,1.273904889,TMEM238
0.830049531,-0.064563433,-0.266723421,MCRIP1
0.001148936,-2.503055573,-10.35480755,ACTB
0.017252423,-1.997973124,-2.578378154,ACTB
0.106081251,0.891311328,1.468715801,GART
0.520166242,-0.203451157,-0.61905588,CNBP
0.983413415,-0.028683027,-0.030183661,SLC35B1
0.560322717,0.301116943,0.579121374,CLDND1
0.089516226,0.585207303,1.564783604,RACK1
0.841979363,-0.049476941,-0.249774035,PAICS
1,0,NaN,GRAMD2B
0.003524966,2.34746774,4.813545839,C4orf54
0.108671245,-0.878707886,-1.451983365,SLAIN2
0.018326531,-0.713068326,-2.522893935,HNRNPH1
0.004788879,-1.711191495,-3.952458008,NPM1
0.002960139,-2.102609952,-5.377598947,PPP2CB
0.002875421,-1.524074872,-5.311324265,DENND3
0.002023904,3.908561707,7.348898452,DECR1
0.083154849,1.388068835,1.610633456,MTDH
0.208809986,-1.176721891,-1.090987837,ANXA6
0.002645833,1.600411733,8.032914575,RNF223
0.004307407,2.012913068,4.094192123,ARHGEF4
0.043930891,-0.443729401,-1.98812467,NACA
0.395324017,0.317399661,0.759345783,GALNT7
0.018165092,2.133660316,2.53461134,SEC24D
0.679640849,0.204784075,0.451590859,ITPRID2
0.149446694,-1.30731233,-1.272346621,HLA-DQB1
0.159248918,0.731358528,1.235077589,MTCH2
0.687399068,0.189118385,0.442388068,RPS3
0.171852015,-1.152851105,-1.191017929,OXR1
0.421532059,-0.246782303,-0.727459301,CAPN1
0.071962917,1.912976265,1.698732081,MACF1
0.056636964,-0.6047767,-1.849366559,LMO7
0.296886948,0.169803619,0.905141616,LMO7
0.068632225,0.577638944,1.731881375,HSPA8
0.009136819,0.612416585,3.082211177,NPEPPS
0.056815811,0.922369003,1.846477934,NAGK
0.005508516,-0.676721891,-3.794262878,C11orf98
0.051902605,1.110179901,1.895944904,WASHC3
0.002027397,-1.926502228,-6.422697111,LDHA
0.09601978,0.936810176,1.525871803,TCP1
0.739107403,-0.177138329,-0.381572592,HMGA2
0.703136319,-0.132895788,-0.42459753,PPP3R1
0.016604912,1.222041766,2.622238853,PCBP2
0.339388589,-0.226387024,-0.836834077,GIT2
0.007028571,-0.50596873,-3.28973968,PCBP2
0.009144438,-0.587671916,-3.074978659,C17orf49
0.447931882,0.483351707,0.696770024,ATP5F1B
0.809364157,0.100809733,0.294037692,C17orf49
0.120722441,2.392215729,1.394057039,ATXN2
0.288767613,0.255882581,0.918693488,MPDZ
0.006408964,1.236972173,3.502594686,SAMD4A
0.079366184,1.71090285,1.640329736,MYO1A
0.042004834,-2.450838089,-2.014692728,TDP1
0.032982502,-2.840530078,-2.164607514,CDC27
0.031439542,-1.080704053,-2.195301115,NCOR1
0.119051116,-1.195630074,-1.401605674,LARP4B
0.006627451,1.145436287,3.384346401,LIMS2
0.492408617,-0.472937902,-0.646718825,ARFGAP3
0.963468899,-0.022791227,-0.06679947,
0.907183717,0.103700002,0.152720622,ABI3BP
0.100172911,1.812324842,1.504156009,JMJD7-PLA2G4B
0.042312802,-1.004036585,-2.011244554,PPIP5K2
0.45657975,0.386971156,0.687343599,MTDH
0.848434258,0.266154289,0.242035844,OSBPL5
0.959824917,-0.051385562,-0.071311456,RNH1
0.003453968,-2.587258975,-5.177005718,NHSL1
0.037753614,1.375514666,2.087022712,RBBP4
0.924235942,-0.050619761,-0.126263318,CRTC2
0.214801377,0.814917882,1.077965977,CD44
0.06367681,-1.329914093,-1.774588121,NUMA1
0.61022154,-0.286375682,-0.526807475,STRN3
0.913043274,0.09900252,0.1427699,PSMA4
0.019538033,-1.359342575,-2.483244447,ANXA2
0.055743363,0.890684446,1.856809917,B2M
0.310482398,-0.712527911,-0.881290024,ANXA2
0.208494795,-0.268459002,-1.091906767,CNOT1
0.983307051,-0.017038027,-0.03004307,CMC2
0.010873211,1.587704023,2.928023877,SCAMP2
0.277115599,-0.470638593,-0.941899681,EWSR1
0.3739215,-0.810571671,-0.788984372,CAD
0.119776113,-0.461148262,-1.397840503,SF1
0.022534998,0.86762015,2.389097621,ACTN4
0.004375,-1.841648738,-4.068151203,NIPSNAP1
0.115804366,-0.504985174,-1.413715972,MPRIP
0.180065041,0.899309158,1.165613,FARP2
0.007030151,0.942349116,3.301318191,RUNX2
0.232393553,0.710218112,1.035537065,CDC27
0.101788453,1.528706868,1.493923637,ACTG1
0.934050374,-0.075796763,-0.112658705,FBRS
0.050317479,1.923244158,1.917821357,POLG2
0.28028286,0.596501986,0.936364154,CBFB
0.135615783,1.117065748,1.328207197,EIF4A1
0.059819112,-1.472900709,-1.813876782,GRB2
0.71919412,-0.074151039,-0.404461278,YTHDC1
0.621677781,0.200843811,0.514758472,ITGB4
0.075928431,1.175553004,1.664614366,DYM
0.042299156,0.876772245,2.008322879,LONP1
0.022462239,2.1930329,2.394092084,TUBB6
0.444147651,0.175052643,0.700795795,CDC37
0.243020571,0.226965268,1.012156291,CDC37
0.30599135,-0.45382754,-0.888527435,NCBP3
0.231449412,1.543622017,1.037695214,U2AF2
0.004620321,3.521924019,3.998405515,KRT19
0.284997635,-0.25428613,-0.926576766,NARS1
0.220306063,0.534389814,1.065152985,HDGFL2
0.009962305,3.559749285,3.016381173,GFAP
0.567858022,0.512794177,0.571046583,SAFB2
0.390563954,0.246703466,0.765125658,
0.117710697,0.455256462,1.407167697,UBE2O
0.744965189,0.397653262,0.374306618,TXNL4A
0.212585838,0.801940282,1.082955016,WBP2
0.084260377,2.870038033,1.601495527,SLC35A4
0.131829548,0.261566798,1.342851902,ASDURF
0.009369863,1.268893878,3.055621368,MIEF1
0.035014175,1.281041145,2.125093849,ZNF83
0.535901478,0.23527654,0.603501578,UBE2M
0.955803795,-0.026023229,-0.077075378,COPE
0.484422773,-2.062362671,-0.655850041,ZSCAN18
0.004180361,-0.955968539,-4.267928262,EPS15L1
0.010895492,-1.135598183,-2.93046681,TUBB4A
0.003478029,-0.861560186,-4.797954473,HNRNPM
0.004366442,4.074430466,4.175615487,TRIM28
0.02244842,-0.60534668,-2.398044394,DNASE2
0.247959855,0.159503301,1.000977595,AGPS
0.528344763,0.260742188,0.61058099,UBXN8
0.797014403,-0.090655645,-0.30930305,KIF2A
